trade_date,timestamp,underlier,state,strike,ce_instrument,ce_entry_price,pe_instrument,pe_entry_price,trigger
2022-11-01,2022-11-01 09:32:00,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,250.4,BANKNIFTY22110341600PE,335.05,ROLL
2022-11-01,2022-11-01 09:32:08,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,205.25,BANKNIFTY22110341700PE,386.05,ROLL
2022-11-01,2022-11-01 09:32:13,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,251.95,BANKNIFTY22110341600PE,333.95,ROLL
2022-11-01,2022-11-01 09:32:25,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,206.15,BANKNIFTY22110341700PE,386.05,ROLL
2022-11-01,2022-11-01 09:33:00,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,250.8,BANKNIFTY22110341600PE,333.1,ROLL
2022-11-01,2022-11-01 09:33:01,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,204.45,BANKNIFTY22110341700PE,385.85,ROLL
2022-11-01,2022-11-01 09:34:27,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,250.55,BANKNIFTY22110341600PE,335.5,ROLL
2022-11-01,2022-11-01 09:35:05,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,206.85,BANKNIFTY22110341700PE,384.65,ROLL
2022-11-01,2022-11-01 09:35:13,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,248.6,BANKNIFTY22110341600PE,337.4,ROLL
2022-11-01,2022-11-01 09:40:22,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,205.95,BANKNIFTY22110341700PE,386.2,ROLL
2022-11-01,2022-11-01 09:46:03,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,215.85,BANKNIFTY22110341800PE,400.0,ROLL
2022-11-01,2022-11-01 10:23:40,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,258.3,BANKNIFTY22110341700PE,347.55,ROLL
2022-11-01,2022-11-01 10:24:31,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,213.75,BANKNIFTY22110341800PE,399.0,ROLL
2022-11-01,2022-11-01 10:24:39,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,257.75,BANKNIFTY22110341700PE,344.4,ROLL
2022-11-01,2022-11-01 10:25:19,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,214.25,BANKNIFTY22110341800PE,400.95,ROLL
2022-11-01,2022-11-01 10:25:22,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,259.4,BANKNIFTY22110341700PE,345.25,ROLL
2022-11-01,2022-11-01 10:25:25,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,213.75,BANKNIFTY22110341800PE,399.65,ROLL
2022-11-01,2022-11-01 10:25:35,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,257.75,BANKNIFTY22110341700PE,346.85,ROLL
2022-11-01,2022-11-01 10:25:36,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,214.0,BANKNIFTY22110341800PE,400.75,ROLL
2022-11-01,2022-11-01 10:25:38,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,258.65,BANKNIFTY22110341700PE,346.2,ROLL
2022-11-01,2022-11-01 10:25:51,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,214.7,BANKNIFTY22110341800PE,399.05,ROLL
2022-11-01,2022-11-01 10:25:53,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,259.45,BANKNIFTY22110341700PE,343.4,ROLL
2022-11-01,2022-11-01 10:25:55,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,214.55,BANKNIFTY22110341800PE,398.55,ROLL
2022-11-01,2022-11-01 10:26:05,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,257.1,BANKNIFTY22110341700PE,346.3,ROLL
2022-11-01,2022-11-01 10:26:07,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,211.85,BANKNIFTY22110341800PE,402.05,ROLL
2022-11-01,2022-11-01 10:26:08,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,257.5,BANKNIFTY22110341700PE,346.3,ROLL
2022-11-01,2022-11-01 10:26:11,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,212.85,BANKNIFTY22110341800PE,401.9,ROLL
2022-11-01,2022-11-01 10:26:15,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,256.3,BANKNIFTY22110341700PE,347.7,ROLL
2022-11-01,2022-11-01 10:29:10,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,214.15,BANKNIFTY22110341800PE,398.35,ROLL
2022-11-01,2022-11-01 10:30:05,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,255.75,BANKNIFTY22110341700PE,346.0,ROLL
2022-11-01,2022-11-01 10:30:36,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,215.3,BANKNIFTY22110341800PE,398.0,ROLL
2022-11-01,2022-11-01 10:30:59,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,255.55,BANKNIFTY22110341700PE,347.7,ROLL
2022-11-01,2022-11-01 10:37:03,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,210.5,BANKNIFTY22110341800PE,400.4,ROLL
2022-11-01,2022-11-01 10:37:14,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,252.3,BANKNIFTY22110341700PE,348.35,ROLL
2022-11-01,2022-11-01 10:40:16,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,211.6,BANKNIFTY22110341800PE,400.4,ROLL
2022-11-01,2022-11-01 11:57:44,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,244.85,BANKNIFTY22110341700PE,335.7,ROLL
2022-11-01,2022-11-01 11:57:53,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,201.45,BANKNIFTY22110341800PE,390.0,ROLL
2022-11-01,2022-11-01 11:57:55,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,245.6,BANKNIFTY22110341700PE,335.1,ROLL
2022-11-01,2022-11-01 11:57:57,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,200.65,BANKNIFTY22110341800PE,389.85,ROLL
2022-11-01,2022-11-01 11:58:02,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,244.95,BANKNIFTY22110341700PE,335.85,ROLL
2022-11-01,2022-11-01 11:58:12,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,201.35,BANKNIFTY22110341800PE,390.25,ROLL
2022-11-01,2022-11-01 11:58:13,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,246.15,BANKNIFTY22110341700PE,333.2,ROLL
2022-11-01,2022-11-01 11:58:15,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,202.1,BANKNIFTY22110341800PE,389.5,ROLL
2022-11-01,2022-11-01 11:58:19,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,247.1,BANKNIFTY22110341700PE,333.75,ROLL
2022-11-01,2022-11-01 11:58:21,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,201.75,BANKNIFTY22110341800PE,389.2,ROLL
2022-11-01,2022-11-01 11:58:22,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,247.25,BANKNIFTY22110341700PE,333.3,ROLL
2022-11-01,2022-11-01 11:58:25,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,202.1,BANKNIFTY22110341800PE,388.6,ROLL
2022-11-01,2022-11-01 11:58:50,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,246.3,BANKNIFTY22110341700PE,334.85,ROLL
2022-11-01,2022-11-01 11:58:53,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,201.9,BANKNIFTY22110341800PE,389.1,ROLL
2022-11-01,2022-11-01 11:59:47,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,246.65,BANKNIFTY22110341700PE,334.25,ROLL
2022-11-01,2022-11-01 11:59:56,BANKNIFTY,HOLDING,41800.0,BANKNIFTY22110341800CE,199.95,BANKNIFTY22110341800PE,391.5,ROLL
2022-11-01,2022-11-01 11:59:58,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,244.85,BANKNIFTY22110341700PE,336.15,ROLL
2022-11-01,2022-11-01 12:15:59,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,250.35,BANKNIFTY22110341600PE,333.0,ROLL
2022-11-01,2022-11-01 12:16:52,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,203.6,BANKNIFTY22110341700PE,390.65,ROLL
2022-11-01,2022-11-01 12:16:53,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,249.05,BANKNIFTY22110341600PE,335.1,ROLL
2022-11-01,2022-11-01 12:17:10,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,204.0,BANKNIFTY22110341700PE,389.85,ROLL
2022-11-01,2022-11-01 12:17:12,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,247.6,BANKNIFTY22110341600PE,335.05,ROLL
2022-11-01,2022-11-01 12:17:13,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,203.05,BANKNIFTY22110341700PE,390.4,ROLL
2022-11-01,2022-11-01 12:17:15,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,248.85,BANKNIFTY22110341600PE,335.8,ROLL
2022-11-01,2022-11-01 12:17:30,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,205.55,BANKNIFTY22110341700PE,385.85,ROLL
2022-11-01,2022-11-01 12:17:53,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,247.65,BANKNIFTY22110341600PE,334.6,ROLL
2022-11-01,2022-11-01 12:17:56,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,201.95,BANKNIFTY22110341700PE,389.95,ROLL
2022-11-01,2022-11-01 12:17:58,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,247.8,BANKNIFTY22110341600PE,333.25,ROLL
2022-11-01,2022-11-01 12:17:59,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,203.0,BANKNIFTY22110341700PE,388.75,ROLL
2022-11-01,2022-11-01 12:18:03,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,246.8,BANKNIFTY22110341600PE,336.0,ROLL
2022-11-01,2022-11-01 12:19:58,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,202.6,BANKNIFTY22110341700PE,389.8,ROLL
2022-11-01,2022-11-01 12:20:02,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,247.5,BANKNIFTY22110341600PE,335.1,ROLL
2022-11-01,2022-11-01 12:20:08,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,201.85,BANKNIFTY22110341700PE,388.7,ROLL
2022-11-01,2022-11-01 12:20:12,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,250.0,BANKNIFTY22110341600PE,331.65,ROLL
2022-11-01,2022-11-01 12:20:13,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,203.85,BANKNIFTY22110341700PE,385.5,ROLL
2022-11-01,2022-11-01 12:20:15,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,250.15,BANKNIFTY22110341600PE,330.25,ROLL
2022-11-01,2022-11-01 12:20:17,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,205.25,BANKNIFTY22110341700PE,383.0,ROLL
2022-11-01,2022-11-01 12:21:31,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,247.45,BANKNIFTY22110341600PE,333.0,ROLL
2022-11-01,2022-11-01 12:21:33,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,201.95,BANKNIFTY22110341700PE,389.7,ROLL
2022-11-01,2022-11-01 12:21:36,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,246.8,BANKNIFTY22110341600PE,334.65,ROLL
2022-11-01,2022-11-01 12:21:39,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,202.35,BANKNIFTY22110341700PE,390.15,ROLL
2022-11-01,2022-11-01 12:21:41,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,246.55,BANKNIFTY22110341600PE,336.0,ROLL
2022-11-01,2022-11-01 12:23:21,BANKNIFTY,HOLDING,41700.0,BANKNIFTY22110341700CE,202.35,BANKNIFTY22110341700PE,386.5,ROLL
2022-11-01,2022-11-01 12:23:26,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,245.7,BANKNIFTY22110341600PE,334.6,ROLL
2022-11-01,2022-11-01 12:33:40,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,265.7,BANKNIFTY22110341500PE,349.1,ROLL
2022-11-01,2022-11-01 12:33:53,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,227.65,BANKNIFTY22110341600PE,415.25,ROLL
2022-11-01,2022-11-01 12:33:55,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,273.1,BANKNIFTY22110341500PE,360.3,ROLL
2022-11-01,2022-11-01 12:33:57,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,227.7,BANKNIFTY22110341600PE,415.05,ROLL
2022-11-01,2022-11-01 12:34:00,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,274.5,BANKNIFTY22110341500PE,355.0,ROLL
2022-11-01,2022-11-01 12:34:02,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,227.65,BANKNIFTY22110341600PE,413.05,ROLL
2022-11-01,2022-11-01 12:34:03,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,271.9,BANKNIFTY22110341500PE,359.1,ROLL
2022-11-01,2022-11-01 12:34:41,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,227.15,BANKNIFTY22110341600PE,411.25,ROLL
2022-11-01,2022-11-01 12:34:51,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,269.95,BANKNIFTY22110341500PE,356.95,ROLL
2022-11-01,2022-11-01 12:38:01,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,214.5,BANKNIFTY22110341600PE,399.8,ROLL
2022-11-01,2022-11-01 12:38:47,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,260.0,BANKNIFTY22110341500PE,347.0,ROLL
2022-11-01,2022-11-01 12:45:35,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,213.6,BANKNIFTY22110341600PE,396.35,ROLL
2022-11-01,2022-11-01 12:45:38,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,259.25,BANKNIFTY22110341500PE,341.3,ROLL
2022-11-01,2022-11-01 12:46:20,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,214.15,BANKNIFTY22110341600PE,399.7,ROLL
2022-11-01,2022-11-01 12:46:50,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,259.8,BANKNIFTY22110341500PE,345.95,ROLL
2022-11-01,2022-11-01 12:46:55,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,212.5,BANKNIFTY22110341600PE,403.25,ROLL
2022-11-01,2022-11-01 12:46:56,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,256.55,BANKNIFTY22110341500PE,348.95,ROLL
2022-11-01,2022-11-01 12:47:01,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,213.75,BANKNIFTY22110341600PE,401.6,ROLL
2022-11-01,2022-11-01 12:47:05,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,259.3,BANKNIFTY22110341500PE,346.0,ROLL
2022-11-01,2022-11-01 12:47:08,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,214.7,BANKNIFTY22110341600PE,399.35,ROLL
2022-11-01,2022-11-01 12:47:10,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,260.0,BANKNIFTY22110341500PE,342.55,ROLL
2022-11-01,2022-11-01 12:47:13,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,215.4,BANKNIFTY22110341600PE,397.45,ROLL
2022-11-01,2022-11-01 12:47:21,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,257.65,BANKNIFTY22110341500PE,346.0,ROLL
2022-11-01,2022-11-01 12:47:46,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,213.25,BANKNIFTY22110341600PE,400.7,ROLL
2022-11-01,2022-11-01 12:47:48,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,257.5,BANKNIFTY22110341500PE,347.8,ROLL
2022-11-01,2022-11-01 12:50:58,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,215.55,BANKNIFTY22110341600PE,398.2,ROLL
2022-11-01,2022-11-01 12:50:59,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,260.85,BANKNIFTY22110341500PE,344.6,ROLL
2022-11-01,2022-11-01 12:51:05,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,215.25,BANKNIFTY22110341600PE,397.65,ROLL
2022-11-01,2022-11-01 12:51:07,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,260.45,BANKNIFTY22110341500PE,343.25,ROLL
2022-11-01,2022-11-01 12:51:08,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,214.95,BANKNIFTY22110341600PE,399.75,ROLL
2022-11-01,2022-11-01 12:51:18,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,259.75,BANKNIFTY22110341500PE,345.0,ROLL
2022-11-01,2022-11-01 12:51:22,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,215.6,BANKNIFTY22110341600PE,398.55,ROLL
2022-11-01,2022-11-01 12:52:03,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,257.75,BANKNIFTY22110341500PE,346.65,ROLL
2022-11-01,2022-11-01 12:52:30,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,214.9,BANKNIFTY22110341600PE,401.8,ROLL
2022-11-01,2022-11-01 12:52:32,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,258.75,BANKNIFTY22110341500PE,346.65,ROLL
2022-11-01,2022-11-01 12:52:42,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,215.35,BANKNIFTY22110341600PE,399.65,ROLL
2022-11-01,2022-11-01 12:52:47,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,259.7,BANKNIFTY22110341500PE,345.2,ROLL
2022-11-01,2022-11-01 12:53:33,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,215.7,BANKNIFTY22110341600PE,396.35,ROLL
2022-11-01,2022-11-01 12:54:02,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,260.75,BANKNIFTY22110341500PE,342.6,ROLL
2022-11-01,2022-11-01 13:02:06,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,263.3,BANKNIFTY22110341400PE,349.0,ROLL
2022-11-01,2022-11-01 13:02:09,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,220.75,BANKNIFTY22110341500PE,401.25,ROLL
2022-11-01,2022-11-01 13:03:03,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,264.8,BANKNIFTY22110341400PE,352.6,ROLL
2022-11-01,2022-11-01 13:17:13,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,209.85,BANKNIFTY22110341500PE,396.6,ROLL
2022-11-01,2022-11-01 13:17:15,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,253.3,BANKNIFTY22110341400PE,342.05,ROLL
2022-11-01,2022-11-01 13:17:16,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,209.4,BANKNIFTY22110341500PE,395.4,ROLL
2022-11-01,2022-11-01 13:17:26,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,256.05,BANKNIFTY22110341400PE,340.55,ROLL
2022-11-01,2022-11-01 13:17:36,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,212.0,BANKNIFTY22110341500PE,393.65,ROLL
2022-11-01,2022-11-01 13:17:38,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,256.95,BANKNIFTY22110341400PE,341.15,ROLL
2022-11-01,2022-11-01 13:17:43,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,213.0,BANKNIFTY22110341500PE,394.0,ROLL
2022-11-01,2022-11-01 13:17:48,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,257.7,BANKNIFTY22110341400PE,340.75,ROLL
2022-11-01,2022-11-01 13:17:53,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,211.05,BANKNIFTY22110341500PE,398.5,ROLL
2022-11-01,2022-11-01 13:17:54,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,257.15,BANKNIFTY22110341400PE,343.25,ROLL
2022-11-01,2022-11-01 13:17:58,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,212.8,BANKNIFTY22110341500PE,393.85,ROLL
2022-11-01,2022-11-01 13:18:01,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,257.6,BANKNIFTY22110341400PE,339.05,ROLL
2022-11-01,2022-11-01 13:18:03,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,211.15,BANKNIFTY22110341500PE,397.65,ROLL
2022-11-01,2022-11-01 13:18:04,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,255.75,BANKNIFTY22110341400PE,343.4,ROLL
2022-11-01,2022-11-01 13:19:47,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,214.0,BANKNIFTY22110341500PE,392.3,ROLL
2022-11-01,2022-11-01 13:34:22,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,203.8,BANKNIFTY22110341600PE,386.7,ROLL
2022-11-01,2022-11-01 13:34:24,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,246.9,BANKNIFTY22110341500PE,334.3,ROLL
2022-11-01,2022-11-01 13:34:25,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,202.0,BANKNIFTY22110341600PE,390.35,ROLL
2022-11-01,2022-11-01 13:34:27,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,246.55,BANKNIFTY22110341500PE,335.4,ROLL
2022-11-01,2022-11-01 13:34:49,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,203.75,BANKNIFTY22110341600PE,389.0,ROLL
2022-11-01,2022-11-01 13:34:50,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,247.55,BANKNIFTY22110341500PE,333.65,ROLL
2022-11-01,2022-11-01 13:34:52,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,204.0,BANKNIFTY22110341600PE,388.55,ROLL
2022-11-01,2022-11-01 13:34:53,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,246.4,BANKNIFTY22110341500PE,334.65,ROLL
2022-11-01,2022-11-01 13:34:58,BANKNIFTY,HOLDING,41600.0,BANKNIFTY22110341600CE,204.95,BANKNIFTY22110341600PE,388.35,ROLL
2022-11-01,2022-11-01 13:35:08,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,247.8,BANKNIFTY22110341500PE,332.4,ROLL
2022-11-01,2022-11-01 13:59:28,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,248.5,BANKNIFTY22110341400PE,336.4,ROLL
2022-11-01,2022-11-01 13:59:39,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,205.2,BANKNIFTY22110341500PE,386.0,ROLL
2022-11-01,2022-11-01 13:59:59,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,249.75,BANKNIFTY22110341400PE,334.0,ROLL
2022-11-01,2022-11-01 14:00:09,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,206.6,BANKNIFTY22110341500PE,384.7,ROLL
2022-11-01,2022-11-01 14:00:18,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,250.25,BANKNIFTY22110341400PE,332.65,ROLL
2022-11-01,2022-11-01 14:00:21,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,206.3,BANKNIFTY22110341500PE,385.05,ROLL
2022-11-01,2022-11-01 14:00:28,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,251.8,BANKNIFTY22110341400PE,330.9,ROLL
2022-11-01,2022-11-01 14:00:29,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,206.35,BANKNIFTY22110341500PE,385.7,ROLL
2022-11-01,2022-11-01 14:00:46,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,251.2,BANKNIFTY22110341400PE,331.7,ROLL
2022-11-01,2022-11-01 14:00:47,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,206.2,BANKNIFTY22110341500PE,386.7,ROLL
2022-11-01,2022-11-01 14:30:00,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,252.95,BANKNIFTY22110341400PE,334.05,ROLL
2022-11-01,2022-11-01 14:30:03,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,210.0,BANKNIFTY22110341500PE,389.1,ROLL
2022-11-01,2022-11-01 14:40:00,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,250.45,BANKNIFTY22110341400PE,336.6,ROLL
2022-11-01,2022-11-01 14:40:07,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,206.35,BANKNIFTY22110341500PE,392.0,ROLL
2022-11-01,2022-11-01 14:40:08,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,252.35,BANKNIFTY22110341400PE,336.05,ROLL
2022-11-01,2022-11-01 14:40:12,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,206.5,BANKNIFTY22110341500PE,391.9,ROLL
2022-11-01,2022-11-01 14:40:13,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,252.45,BANKNIFTY22110341400PE,335.5,ROLL
2022-11-01,2022-11-01 14:40:15,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,208.6,BANKNIFTY22110341500PE,388.0,ROLL
2022-11-01,2022-11-01 14:43:06,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,251.5,BANKNIFTY22110341400PE,335.75,ROLL
2022-11-01,2022-11-01 14:43:08,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,206.8,BANKNIFTY22110341500PE,391.45,ROLL
2022-11-01,2022-11-01 14:43:11,BANKNIFTY,HOLDING,41400.0,BANKNIFTY22110341400CE,251.5,BANKNIFTY22110341400PE,333.5,ROLL
2022-11-01,2022-11-01 14:43:14,BANKNIFTY,HOLDING,41500.0,BANKNIFTY22110341500CE,208.8,BANKNIFTY22110341500PE,387.35,ROLL
